EG;OG;Heizlast_gesamt
12.285033684000002;12.677826084000001;24.962859768
12.187376185860002;12.569953177800002;24.757329363660006
11.08078768086;11.335652559960002;22.416440240820002
9.795347157000002;9.9455073555;19.7408545125
9.32153763708;9.435950411399999;18.75748804848
9.16482839706;9.2869189875;18.45174738456
9.15659365962;9.291463266180001;18.448056925800003
9.385686256080001;9.566544711;18.952230967080002
9.8671540866;10.12209701406;19.98925110066
10.450255926;10.784384526;21.234640452
10.609801818000001;10.949031618000001;21.558833436
10.609801818000001;10.949031618000001;21.558833436
10.76934771;11.113678709999999;21.88302642
10.76934771;11.113678709999999;21.88302642
10.849120656;11.196002256;22.045122912
6.940246301999999;7.162148501999999;14.102394804
7.0200192480000005;7.244472048;14.264491296000001
7.418883978000002;7.656089778;15.074973756000002
7.4986569240000005;7.738413324;15.237070248
7.737975762;7.9853839619999984;15.723359723999998
7.817748708000001;8.067707508000002;15.885456216000001
7.9772946000000005;8.232354599999999;16.2096492
8.057067545999999;8.314678146;16.371745691999998
12.205260738000002;12.595502538000002;24.800763276000005
12.205260738000002;12.595502538000002;24.800763276000005
12.187376185860002;12.569953177800002;24.757329363660006
11.564247015480001;11.85997352682;23.4242205423
10.762272323700001;10.955818738320001;21.71809106202
10.174912257599999;10.3046026158;20.4795148734
9.641775777300001;9.710160679080003;19.351936456380002
9.891589577879998;10.01874234414;19.91033192202
10.3869654498;10.593316896660003;20.98028234646
10.918680355380001;11.20678108284;22.12546143822
11.407531278;11.772267078;23.179798356
11.646850116;12.019237716;23.666087832
11.886168954;12.266208354;24.152377308
12.125487792;12.513178992;24.638666784
12.36480663;12.760149629999999;25.124956259999998
12.524352522;12.924796721999998;25.449149243999997
8.77502406;9.05559006;17.83061412
9.014342898;9.302560698;18.316903596000003
9.333434681999998;9.631854881999999;18.965289563999995
9.652526466;9.961149065999999;19.613675532
10.051391196;10.372766796;20.424157992
10.210937088000001;10.537413888;20.748350976
10.370482979999998;10.702060979999999;21.072543959999997
10.530028872;10.866708072;21.396736944
14.678222064;15.147532464;29.825754527999997
14.837767956000004;15.312179556;30.149947512000004
14.743517039219999;15.20771323116;29.951230270379998
13.4842023024;13.79257774926;27.276780051659998
12.3072154476;12.477650365499999;24.784865813099998
10.815401532960001;10.83768051384;21.6530820468
10.79438561796;10.82179181496;21.616177432919997
11.53361377308;11.67599209098;23.209605864060002
11.7777542697;11.9610072279;23.738761497600002
12.691294501020002;12.999721980120002;25.691016481140004
13.641173766000001;14.077326366000001;27.718500132000003
13.720946712;14.159649911999999;27.880596624
13.880492603999999;14.324297003999998;28.204789608
14.040038496000001;14.488944096;28.528982592000002
14.199584388;14.653591188;28.853175575999998
14.279357334;14.735914733999998;29.015272067999998
10.450255926;10.784384526;21.234640452
10.609801818000001;10.949031618000001;21.558833436
10.609801818000001;10.949031618000001;21.558833436
10.530028872;10.866708072;21.396736944
10.370482979999998;10.702060979999999;21.072543959999997
10.290710034;10.619737434;20.910447468
10.210937088000001;10.537413888;20.748350976
10.131164142;10.455090342;20.586254484
13.96026555;14.406620550000001;28.366886100000002
13.880492603999999;14.324297003999998;28.204789608
13.608811243080002;14.02963422696;27.638445470040004
4.449313631699999;4.594307589899998;9.043621221599997
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.383950230459999;2.4142192208999997;4.798169451359999
8.216613438;8.479325238;16.695938675999997
8.615478168000001;8.890942968000001;17.506421136
8.934569952;9.220237152;18.154807104
9.253661736;9.549531336;18.803193072
9.652526466;9.961149065999999;19.613675532
9.97161825;10.290443250000001;20.2620615
6.38183568;6.58588368;12.96771936
6.700927464000001;6.915177864000001;13.616105328000003
7.4986569240000005;7.738413324;15.237070248
8.296386384;8.561648783999999;16.858035168
9.17388879;9.46720779;18.64109658
9.652526466;9.961149065999999;19.613675532
10.051391196;10.372766796;20.424157992
10.530028872;10.866708072;21.396736944
14.837767956000004;15.312179556;30.149947512000004
15.236632686000002;15.723797286000002;30.960429972000004
15.12449721708;15.59378160096;30.718278818039998
4.091386355159996;4.284828705299995;8.376215060459991
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.2957388005800006;2.3999491749000006;4.695687975480001
11.2266942525;11.57866404444;22.80535829694
11.327758332;11.689943532;23.017701864
11.407531278;11.772267078;23.179798356
11.487304223999999;11.854590624;23.341894848
11.567077170000001;11.936914170000001;23.503991340000002
11.646850116;12.019237716;23.666087832
7.737975762;7.9853839619999984;15.723359723999998
7.817748708000001;8.067707508000002;15.885456216000001
7.57842987;7.82073687;15.39916674
7.179565139999999;7.40911914;14.588684279999999
6.860473356;7.0798249559999995;13.940298312
6.621154518000001;6.832854318000001;13.454008836000002
6.461608626;6.668207226;13.129815852
6.222289787999999;6.421236587999999;12.643526375999999
6.062743896;6.256589496;12.319333392
5.903198004;6.091942404;11.995140408000001
5.7436521119999995;5.927295312;11.670947424
4.614350898780001;4.675396194;9.28974709278
2.9451000425399996;2.84523640074;5.790336443279999
2.31515121198;2.1744389460000004;4.48959015798
1.7587320940800006;1.5746075958600003;3.3333396899400007
2.61352179186;2.470232909760001;5.083754701620001
2.9788776427200006;2.904572033160001;5.8834496758800015
3.5230790149800004;3.556080718260001;7.079159733240001
3.2706907859999994;3.3752653859999993;6.645956171999998
3.350463731999999;3.4575889319999993;6.808052663999998
3.430236678000001;3.5399124780000006;6.9701491560000015
3.5100096240000003;3.622236024;7.1322456480000005
3.5897825699999997;3.70455957;7.2943421399999995
3.669555516;3.786883116;7.456438631999999
3.669555516;3.786883116;7.456438631999999
3.9088743540000004;4.033853754000001;7.942728108000001
4.706603814000001;4.857089214;9.563693028000001
5.7436521119999995;5.927295312;11.670947424
6.700927464000001;6.915177864000001;13.616105328000003
7.2593380860000005;7.491442686;14.750780772
7.817748708000001;8.067707508000002;15.885456216000001
8.37615933;8.64397233;17.02013166
8.77502406;9.05559006;17.83061412
9.17388879;9.46720779;18.64109658
9.23918376522;9.52738855716;18.76657232238
9.0535250811;9.288076216619999;18.341601297719997
8.92492663476;9.136483346099999;18.06140998086
7.7093405211600015;7.716511022940001;15.425851544100002
8.25780012012;8.35694831862;16.61474843874
0.0;0.0;0.0
0.0;0.0;0.0
0.9688298786399994;1.0041480368399984;1.9729779154799978
8.7537329265;9.02663411844;17.78036704494
9.094115844000001;9.384884244;18.479000088
9.333434681999998;9.631854881999999;18.965289563999995
9.652526466;9.961149065999999;19.613675532
9.97161825;10.290443250000001;20.2620615
10.290710034;10.619737434;20.910447468
10.609801818000001;10.949031618000001;21.558833436
10.928893601999999;11.278325802;22.207219404
10.76934771;11.113678709999999;21.88302642
10.609801818000001;10.949031618000001;21.558833436
10.370482979999998;10.702060979999999;21.072543959999997
10.210937088000001;10.537413888;20.748350976
10.131164142;10.455090342;20.586254484
9.97161825;10.290443250000001;20.2620615
13.880492603999999;14.324297003999998;28.204789608
13.720946712;14.159649911999999;27.880596624
13.623289213860001;14.051777005800002;27.675066219660003
12.49058141928;12.796471306439999;25.28705272572
11.070299215739999;11.235710982;22.30601019774
9.27074662248;9.267584643660001;18.538331266140002
8.5244040963;8.4778428933;17.0022469896
8.72283096306;8.7376012326;17.460432195659997
9.19492419738;9.3067863717;18.50171056908
10.288731524820001;10.543648436160002;20.832379960980003
11.088439494000001;11.442972894;22.531412388
11.247985386;11.607619986;22.855605372
11.407531278;11.772267078;23.179798356
11.646850116;12.019237716;23.666087832
11.806396008;12.183884808;23.990280816000002
11.9659419;12.3485319;24.314473800000002
8.216613438;8.479325238;16.695938675999997
8.37615933;8.64397233;17.02013166
9.413207628000002;9.714178428;19.127386056000002
10.609801818000001;10.949031618000001;21.558833436
11.886168954;12.266208354;24.152377308
12.444579575999999;12.842473175999999;25.287052751999997
13.082763143999998;13.501061543999997;26.583824687999993
13.800719657999998;14.241973458;28.042693116
18.268004634;18.852092033999998;37.120096668
18.746642310000002;19.34603331;38.09267562
18.97148317722;19.570861169160004;38.542344346380006
18.599320661100002;19.07604871602;37.675369377120006
18.28762496412;18.664697506199996;36.95232247032
18.143703399120003;18.45944446866;36.60314786778
18.3390183954;18.659860664940002;36.99887906034
18.786138696360002;19.152956806200002;37.93909550256001
18.99194865522;19.4226488376;38.41459749282
19.601445002700004;20.14200309792;39.74344810062
20.0814912585;20.71657765044;40.79806890894
20.421874176000003;21.074827776;41.496701952
20.820738906000003;21.486445506000003;42.307184412000005
21.13983069;21.815739689999997;42.95557038
21.53869542;22.227357419999997;43.76605284
21.857787203999997;22.556651604;44.414438808
18.268004634;18.852092033999998;37.120096668
18.587096418;19.181386218;37.768482636
18.268004634;18.852092033999998;37.120096668
17.94891285;18.52279785;36.4717107
17.55004812;18.11118012;35.66122824
17.390502228;17.946533028;35.337035256
17.15118339;17.699562389999997;34.85074578
16.911864552;17.452591752;34.364456304
20.740965959999997;21.404121959999998;42.145087919999995
20.581420068;21.239474868;41.820894936
20.22996576108;20.86248854496;41.09245430604
16.5899880957;16.96199846196;33.55198655766
12.81630211194;12.95079448476;25.7670965967
11.51438561574;11.508425883780003;23.022811499520003
10.487845275239998;10.423169711039998;20.911014986279994
10.555963907519999;10.537303207799997;21.093267115319996
12.271747551659999;12.385939188959998;24.657686740619997
13.856390808359999;14.149397614919998;28.005788423279995
15.853525120499999;16.353429712439997;32.20695483294
15.954589200000001;16.464709199999998;32.4192984
16.034362146;16.547032746;32.581394892
16.193908038000004;16.711679838000002;32.905587876000006
16.273680984;16.794003384;33.067684368
16.433226876;16.958650476;33.391877351999995
12.524352522;12.924796721999998;25.449149243999997
12.604125468000003;13.007120268000001;25.611245736000004
13.082763143999998;13.501061543999997;26.583824687999993
13.481627873999997;13.912679273999998;27.394307147999996
13.96026555;14.406620550000001;28.366886100000002
14.199584388;14.653591188;28.853175575999998
14.359130279999999;14.81823828;29.177368559999998
14.598449118000001;15.065208918;29.663658036
18.746642310000002;19.34603331;38.09267562
18.906188202;19.510680402;38.416868604
18.692988653580002;19.2693852294;37.96237388298
13.377549385919998;13.68064151994;27.05819090586
14.27658565662;14.467295293920001;28.743880950540003
10.249980499260001;10.233792351179998;20.483772850439998
6.956641979640004;6.87152259126;13.828164570900004
5.085275959319999;5.025740619299997;10.111016578619996
11.361056967240003;11.45480478036;22.815861747600003
13.921685783580001;14.21724319014;28.13892897372
15.773752174500002;16.27110616644;32.04485834094
16.273680984;16.794003384;33.067684368
16.672545713999998;17.205621114;33.878166828
17.071410444;17.617238844;34.688649288
17.470275174;18.028856574;35.499131747999996
17.94891285;18.52279785;36.4717107
14.359130279999999;14.81823828;29.177368559999998
14.757995009999998;15.229856009999999;29.987851019999997
15.15685974;15.64147374;30.79833348
15.555724470000001;16.053091470000002;31.608815940000003
15.954589200000001;16.464709199999998;32.4192984
16.114135091999998;16.629356292;32.743491383999995
16.273680984;16.794003384;33.067684368
16.512999821999998;17.040974022;33.553973844
20.581420068;21.239474868;41.820894936
20.740965959999997;21.404121959999998;42.145087919999995
20.353742548800003;20.983701724619998;41.337444273420004
9.950266314180002;10.25587002402;20.206136338200004
5.328053358359998;5.467685955359997;10.795739313719995
0.49917230088000153;0.477947993099999;0.9771202939800006
0.0;0.0;0.0
4.86069081822;4.722021837899998;9.582712656119998
4.385754434459999;4.3211829347399995;8.706937369199998
10.57099881276;10.777194162899999;21.348192975659998
15.1355686065;15.61251779844;30.74808640494
15.715270362;16.217738562;31.933008924
16.273680984;16.794003384;33.067684368
16.911864552;17.452591752;34.364456304
17.470275174;18.028856574;35.499131747999996
18.028685796;18.605121396;36.633807192000006
14.598449118000001;15.065208918;29.663658036
15.15685974;15.64147374;30.79833348
15.795043308000002;16.300062108;32.095105416
16.512999821999998;17.040974022;33.553973844
17.310729282;17.864209482;35.174938764000004
17.709594012;18.275827212;35.985421224
18.108458742;18.687444942;36.795903683999995
18.587096418;19.181386218;37.768482636
18.906188202;19.510680402;38.416868604
19.225279986;19.839974586;39.065254572
19.28716837986;19.8967487718;39.18391715166
18.538847344500002;19.038582831660005;37.57743017616001
17.88477722592;18.29254802442;36.177325250340004
16.014832780320003;16.19013475314;32.20496753346001
15.620514490439998;15.75750543102;31.378019921459998
10.007018846159998;10.031627290019998;20.038646136179995
11.80370230014;11.922852048779998;23.726554348919997
11.815343618940002;12.12099936102;23.936342979960003
17.826557637;18.38256242088;36.20912005788
17.789366958;18.358150758;36.147517715999996
17.629821066;18.193503666;35.823324732
17.55004812;18.11118012;35.66122824
17.390502228;17.946533028;35.337035256
17.310729282;17.864209482;35.174938764000004
17.230956336000002;17.781885936000002;35.012842272
17.071410444;17.617238844;34.688649288
16.75231866;17.28794466;34.04026332
16.35345393;16.876326929999998;33.22978086
15.954589200000001;16.464709199999998;32.4192984
15.715270362;16.217738562;31.933008924
15.475951524;15.970767923999997;31.446719447999996
15.236632686000002;15.723797286000002;30.960429972000004
15.077086794;15.559150194;30.636236988
14.917540901999999;15.394503101999998;30.312044003999997
14.566086595080002;15.01751677896;29.583603374040003
12.013096596959997;12.232109987399998;24.245206584359995
9.73973448378;9.76209151302;19.5018259968
8.25046251024;8.155348850820001;16.405811361060003
7.26111284874;7.109833957079999;14.37094680582
6.968985502200002;6.8330622427800005;13.802047744980001
7.613962740539998;7.590461002019999;15.204423742559996
8.91699310566;9.05442632028;17.97141942594
10.588510684500001;10.920075676440002;21.50858636094
10.530028872;10.866708072;21.396736944
10.530028872;10.866708072;21.396736944
10.450255926;10.784384526;21.234640452
10.450255926;10.784384526;21.234640452
10.450255926;10.784384526;21.234640452
10.450255926;10.784384526;21.234640452
10.370482979999998;10.702060979999999;21.072543959999997
10.609801818000001;10.949031618000001;21.558833436
10.849120656;11.196002256;22.045122912
11.088439494000001;11.442972894;22.531412388
11.247985386;11.607619986;22.855605372
11.567077170000001;11.936914170000001;23.503991340000002
11.567077170000001;11.936914170000001;23.503991340000002
15.635497416000002;16.135415016000003;31.770912432000003
15.715270362;16.217738562;31.933008924
15.70079239122;16.19559578316;31.89638817438
14.887176380639998;15.269584267799997;30.156760648439995
14.30464447062;14.61041728524;28.915061755860002
13.868595559080005;14.1283925334;27.996988092480002
13.598335772879999;13.830037123019999;27.428372895899997
13.68435195222;13.931382918479999;27.6157348707
14.00627389074;14.322288129539999;28.328562020279996
14.502219692040004;14.892318403380001;29.394538095420003
15.0557956605;15.530194252440001;30.58598991294
15.15685974;15.64147374;30.79833348
15.236632686000002;15.723797286000002;30.960429972000004
15.316405631999999;15.806120831999998;31.122526463999996
15.475951524;15.970767923999997;31.446719447999996
15.555724470000001;16.053091470000002;31.608815940000003
11.646850116;12.019237716;23.666087832
11.806396008;12.183884808;23.990280816000002
11.726623062;12.101561261999999;23.828184324
11.646850116;12.019237716;23.666087832
11.646850116;12.019237716;23.666087832
11.646850116;12.019237716;23.666087832
11.646850116;12.019237716;23.666087832
11.646850116;12.019237716;23.666087832
15.635497416000002;16.135415016000003;31.770912432000003
15.555724470000001;16.053091470000002;31.608815940000003
15.266158556939999;15.732879332759998;30.9990378897
11.900698904459999;12.096678846540001;23.997377751000002
10.62263497524;10.662820188360001;21.285455163600002
9.3939729732;9.32433929766;18.71831227086
8.92896162264;8.82869473098;17.75765635362
8.57324908902;8.470444605419999;17.04369369444
9.218796256740001;9.223299085979999;18.442095342720002
10.39123667142;10.5515732538;20.94280992522
12.3435154965;12.73119368844;25.074709184939998
12.205260738000002;12.595502538000002;24.800763276000005
12.125487792;12.513178992;24.638666784
11.9659419;12.3485319;24.314473800000002
11.886168954;12.266208354;24.152377308
11.806396008;12.183884808;23.990280816000002
7.658202815999999;7.903060415999999;15.561263231999998
7.57842987;7.82073687;15.39916674
7.57842987;7.82073687;15.39916674
7.4986569240000005;7.738413324;15.237070248
7.4986569240000005;7.738413324;15.237070248
7.339111032;7.573766232;14.912877263999999
7.339111032;7.573766232;14.912877263999999
7.2593380860000005;7.491442686;14.750780772
11.168212440000001;11.52529644;22.693508880000003
11.088439494000001;11.442972894;22.531412388
10.81675813308;11.14831011696;21.965068250039998
10.427549715240001;10.713125858820002;21.140675574060005
9.774894673920002;9.994064161079999;19.768958835
9.35332373316;9.526517380020001;18.87984111318
9.19661449314;9.37748595612;18.57410044926
0.0;0.0;0.0
0.0;0.0;0.0
1.55787374304;1.519120436759998;3.076994179799998
7.283472368940002;7.48235412864;14.76582649758
7.4986569240000005;7.738413324;15.237070248
7.658202815999999;7.903060415999999;15.561263231999998
7.817748708000001;8.067707508000002;15.885456216000001
7.9772946000000005;8.232354599999999;16.2096492
8.136840492;8.397001692;16.533842184
4.227966138000001;4.363147938000001;8.591114076000002
4.38751203;4.52779503;8.91530706
4.7863767600000005;4.93941276;9.72578952
5.265014436;5.433354036;10.698368472
5.663879166;5.844971766;11.508850932
5.903198004;6.091942404;11.995140408000001
6.142516842000001;6.338913042000001;12.481429884
6.38183568;6.58588368;12.96771936
10.530028872;10.866708072;21.396736944
10.689574764000001;11.031355164;21.720929928000004
10.577439295080001;10.90133947896;21.478778774040002
9.822305097;10.0363603761;19.858665473099997
9.278948872620001;9.42403388724;18.70298275986
8.77959648996;8.85059703204;17.630193522
7.840506898440001;7.793997727679999;15.63450462612
7.788268319280002;7.7596523727;15.547920691980002
7.987835044799999;8.010322154639999;15.998157199439998
8.727351413340001;8.869911844080002;17.597263257420003
9.6684260115;9.956604787319998;19.62503079882
10.131164142;10.455090342;20.586254484
10.530028872;10.866708072;21.396736944
10.849120656;11.196002256;22.045122912
11.247985386;11.607619986;22.855605372
11.806396008;12.183884808;23.990280816000002
8.057067545999999;8.314678146;16.371745691999998
8.455932276;8.726295876;17.182228152
8.77502406;9.05559006;17.83061412
9.17388879;9.46720779;18.64109658
9.492980574;9.796501974000002;19.289482548000002
9.652526466;9.961149065999999;19.613675532
9.891845304;10.208119704;20.099965007999998
10.051391196;10.372766796;20.424157992
14.199584388;14.653591188;28.853175575999998
14.279357334;14.735914733999998;29.015272067999998
14.16722186508;14.60589904896;28.77312091404
13.09158080574;13.3846526526;26.476233458339998
11.896139469420001;12.05638499538;23.9525244648
11.16428141148;11.242790664900001;22.40707207638
10.7060897211;10.738623134219997;21.44471285532
10.76882326284;10.83457951626;21.6034027791
11.03368496358;11.153094873419999;22.186779837
11.73743222784;11.969250650519998;23.70668287836
12.800862039;13.19617902288;25.99704106188
13.242309036000002;13.665708636000002;26.908017672000003
13.641173766000001;14.077326366000001;27.718500132000003
14.119811442000001;14.571267642;28.691079084000002
